"Step","r2-10_pt_20k - valid_epoch_vdc_acc","r2-10_pt_20k - valid_epoch_vdc_acc__MIN","r2-10_pt_20k - valid_epoch_vdc_acc__MAX","r2-10_pt_20k - train_epoch_vdc_acc","r2-10_pt_20k - train_epoch_vdc_acc__MIN","r2-10_pt_20k - train_epoch_vdc_acc__MAX"
"3948","","","","0.8801679015159607","0.8801679015159607","0.8801679015159607"
"3949","0.8909770846366882","0.8909770846366882","0.8909770846366882","","",""
"3958","","","","0.8534736037254333","0.8534736037254333","0.8534736037254333"
"3959","0.9173442721366882","0.9173442721366882","0.9173442721366882","","",""
"3967","","","","0.8792725801467896","0.8792725801467896","0.8792725801467896"
"3968","0.9220556020736694","0.9220556020736694","0.9220556020736694","","",""
"3977","","","","0.8733712434768677","0.8733712434768677","0.8733712434768677"
"3978","0.9247281551361084","0.9247281551361084","0.9247281551361084","","",""
"3987","","","","0.885524332523346","0.885524332523346","0.885524332523346"
"3988","0.9096388220787048","0.9096388220787048","0.9096388220787048","","",""
"3997","","","","0.8454275727272034","0.8454275727272034","0.8454275727272034"
"3998","0.9239597320556641","0.9239597320556641","0.9239597320556641","","",""
"4007","","","","0.8728170990943909","0.8728170990943909","0.8728170990943909"
"4008","0.9038529992103577","0.9038529992103577","0.9038529992103577","","",""
"4017","","","","0.8829588294029236","0.8829588294029236","0.8829588294029236"
"4018","0.87371426820755","0.87371426820755","0.87371426820755","","",""
"4027","","","","0.8694621324539185","0.8694621324539185","0.8694621324539185"
"4028","0.9197014570236206","0.9197014570236206","0.9197014570236206","","",""
"4037","","","","0.887374222278595","0.887374222278595","0.887374222278595"
"4038","0.8370610475540161","0.8370610475540161","0.8370610475540161","","",""
"4047","","","","0.8535716533660889","0.8535716533660889","0.8535716533660889"
"4048","0.9177054762840271","0.9177054762840271","0.9177054762840271","","",""
"4057","","","","0.8412601351737976","0.8412601351737976","0.8412601351737976"
"4058","0.9217862486839294","0.9217862486839294","0.9217862486839294","","",""
"4066","","","","0.8621338605880737","0.8621338605880737","0.8621338605880737"
"4067","0.8901872038841248","0.8901872038841248","0.8901872038841248","","",""
"4076","","","","0.8815649747848511","0.8815649747848511","0.8815649747848511"
"4077","0.9275078773498535","0.9275078773498535","0.9275078773498535","","",""
"4086","","","","0.8580345511436462","0.8580345511436462","0.8580345511436462"
"4087","0.9213484525680542","0.9213484525680542","0.9213484525680542","","",""
"4096","","","","0.8792186975479126","0.8792186975479126","0.8792186975479126"
"4097","0.8700405955314636","0.8700405955314636","0.8700405955314636","","",""
"4106","","","","0.868780791759491","0.868780791759491","0.868780791759491"
"4107","0.9027661681175232","0.9027661681175232","0.9027661681175232","","",""
"4116","","","","0.855668842792511","0.855668842792511","0.855668842792511"
"4117","0.9251413941383362","0.9251413941383362","0.9251413941383362","","",""
"4126","","","","0.8810284733772278","0.8810284733772278","0.8810284733772278"
"4127","0.9151309132575989","0.9151309132575989","0.9151309132575989","","",""
"4136","","","","0.8733217120170593","0.8733217120170593","0.8733217120170593"
"4137","0.9178922176361084","0.9178922176361084","0.9178922176361084","","",""
"4146","","","","0.8936974406242371","0.8936974406242371","0.8936974406242371"
"4147","0.7890441417694092","0.7890441417694092","0.7890441417694092","","",""
"4156","","","","0.8879624605178833","0.8879624605178833","0.8879624605178833"
"4157","0.6756281852722168","0.6756281852722168","0.6756281852722168","","",""
"4165","","","","0.8569580316543579","0.8569580316543579","0.8569580316543579"
"4166","0.9223341941833496","0.9223341941833496","0.9223341941833496","","",""
"4175","","","","0.889180064201355","0.889180064201355","0.889180064201355"
"4176","0.8300964832305908","0.8300964832305908","0.8300964832305908","","",""
"4185","","","","0.8758434653282166","0.8758434653282166","0.8758434653282166"
"4186","0.9215995073318481","0.9215995073318481","0.9215995073318481","","",""
"4195","","","","0.879668116569519","0.879668116569519","0.879668116569519"
"4196","0.8928781151771545","0.8928781151771545","0.8928781151771545","","",""
"4205","","","","0.8450645804405212","0.8450645804405212","0.8450645804405212"
"4206","0.8684855103492737","0.8684855103492737","0.8684855103492737","","",""
"4215","","","","0.8599255681037903","0.8599255681037903","0.8599255681037903"
"4216","0.9208555817604065","0.9208555817604065","0.9208555817604065","","",""
"4225","","","","0.8762588500976562","0.8762588500976562","0.8762588500976562"
"4226","0.9200015068054199","0.9200015068054199","0.9200015068054199","","",""
"4235","","","","0.7812589406967163","0.7812589406967163","0.7812589406967163"
"4236","0.8539472818374634","0.8539472818374634","0.8539472818374634","","",""
"4245","","","","0.8623587489128113","0.8623587489128113","0.8623587489128113"
"4246","0.9125012159347534","0.9125012159347534","0.9125012159347534","","",""
"4255","","","","0.8785892128944397","0.8785892128944397","0.8785892128944397"
"4256","0.892082154750824","0.892082154750824","0.892082154750824","","",""
"4264","","","","0.8988147974014282","0.8988147974014282","0.8988147974014282"
"4265","0.9066387414932251","0.9066387414932251","0.9066387414932251","","",""
"4274","","","","0.8957791924476624","0.8957791924476624","0.8957791924476624"
"4275","0.8421121835708618","0.8421121835708618","0.8421121835708618","","",""
"4284","","","","0.8932623267173767","0.8932623267173767","0.8932623267173767"
"4285","0.9145798683166504","0.9145798683166504","0.9145798683166504","","",""
"4294","","","","0.8811454176902771","0.8811454176902771","0.8811454176902771"
"4295","0.9226005673408508","0.9226005673408508","0.9226005673408508","","",""
"4304","","","","0.8749492764472961","0.8749492764472961","0.8749492764472961"
"4305","0.9166156649589539","0.9166156649589539","0.9166156649589539","","",""
"4314","","","","0.9019988775253296","0.9019988775253296","0.9019988775253296"
"4315","0.9162850379943848","0.9162850379943848","0.9162850379943848","","",""
"4324","","","","0.878171980381012","0.878171980381012","0.878171980381012"
"4325","0.9268128871917725","0.9268128871917725","0.9268128871917725","","",""
"4334","","","","0.8928683400154114","0.8928683400154114","0.8928683400154114"
"4335","0.9230046272277832","0.9230046272277832","0.9230046272277832","","",""
"4344","","","","0.892598569393158","0.892598569393158","0.892598569393158"
"4345","0.8752020597457886","0.8752020597457886","0.8752020597457886","","",""
"4354","","","","0.8884157538414001","0.8884157538414001","0.8884157538414001"
"4355","0.8800511956214905","0.8800511956214905","0.8800511956214905","","",""
"4363","","","","0.886295735836029","0.886295735836029","0.886295735836029"
"4364","0.9045754671096802","0.9045754671096802","0.9045754671096802","","",""
"4373","","","","0.8879709243774414","0.8879709243774414","0.8879709243774414"
"4374","0.9217954277992249","0.9217954277992249","0.9217954277992249","","",""
"4383","","","","0.8942606449127197","0.8942606449127197","0.8942606449127197"
"4384","0.905386745929718","0.905386745929718","0.905386745929718","","",""
"4393","","","","0.8396368622779846","0.8396368622779846","0.8396368622779846"
"4394","0.9012753963470459","0.9012753963470459","0.9012753963470459","","",""
"4403","","","","0.8962832093238831","0.8962832093238831","0.8962832093238831"
"4404","0.9043550491333008","0.9043550491333008","0.9043550491333008","","",""
"4413","","","","0.9115230441093445","0.9115230441093445","0.9115230441093445"
"4414","0.9170136451721191","0.9170136451721191","0.9170136451721191","","",""
"4423","","","","0.9005897641181946","0.9005897641181946","0.9005897641181946"
"4424","0.9120910167694092","0.9120910167694092","0.9120910167694092","","",""
"4433","","","","0.8371182084083557","0.8371182084083557","0.8371182084083557"
"4434","0.9002467393875122","0.9002467393875122","0.9002467393875122","","",""
"4443","","","","0.8891900777816772","0.8891900777816772","0.8891900777816772"
"4444","0.9223709106445312","0.9223709106445312","0.9223709106445312","","",""
"4453","","","","0.8914657831192017","0.8914657831192017","0.8914657831192017"
"4454","0.9158961772918701","0.9158961772918701","0.9158961772918701","","",""
"4462","","","","0.8929241299629211","0.8929241299629211","0.8929241299629211"
"4463","0.9279608726501465","0.9279608726501465","0.9279608726501465","","",""
"4472","","","","0.8968077301979065","0.8968077301979065","0.8968077301979065"
"4473","0.9182412028312683","0.9182412028312683","0.9182412028312683","","",""
"4482","","","","0.8808883428573608","0.8808883428573608","0.8808883428573608"
"4483","0.9165850281715393","0.9165850281715393","0.9165850281715393","","",""
"4492","","","","0.885660707950592","0.885660707950592","0.885660707950592"
"4493","0.9226648211479187","0.9226648211479187","0.9226648211479187","","",""
"4502","","","","0.9180215001106262","0.9180215001106262","0.9180215001106262"
"4503","0.9184340834617615","0.9184340834617615","0.9184340834617615","","",""
"4512","","","","0.8951196670532227","0.8951196670532227","0.8951196670532227"
"4513","0.9274313449859619","0.9274313449859619","0.9274313449859619","","",""
"4522","","","","0.8937771916389465","0.8937771916389465","0.8937771916389465"
"4523","0.9249179363250732","0.9249179363250732","0.9249179363250732","","",""
"4532","","","","0.8822172284126282","0.8822172284126282","0.8822172284126282"
"4533","0.9286435842514038","0.9286435842514038","0.9286435842514038","","",""
"4542","","","","0.8704923987388611","0.8704923987388611","0.8704923987388611"
"4543","0.9158074259757996","0.9158074259757996","0.9158074259757996","","",""
"4552","","","","0.8601693511009216","0.8601693511009216","0.8601693511009216"
"4553","0.9237945079803467","0.9237945079803467","0.9237945079803467","","",""
"4561","","","","0.8848691582679749","0.8848691582679749","0.8848691582679749"
"4562","0.9039448499679565","0.9039448499679565","0.9039448499679565","","",""
"4571","","","","0.8953320384025574","0.8953320384025574","0.8953320384025574"
"4572","0.9274986386299133","0.9274986386299133","0.9274986386299133","","",""
"4581","","","","0.8930857181549072","0.8930857181549072","0.8930857181549072"
"4582","0.8844349980354309","0.8844349980354309","0.8844349980354309","","",""
"4591","","","","0.8804819583892822","0.8804819583892822","0.8804819583892822"
"4592","0.8785756230354309","0.8785756230354309","0.8785756230354309","","",""
"4601","","","","0.8752965927124023","0.8752965927124023","0.8752965927124023"
"4602","0.8723121881484985","0.8723121881484985","0.8723121881484985","","",""
"4611","","","","0.913738489151001","0.913738489151001","0.913738489151001"
"4612","0.9315579533576965","0.9315579533576965","0.9315579533576965","","",""
"4621","","","","0.8891026973724365","0.8891026973724365","0.8891026973724365"
"4622","0.84867262840271","0.84867262840271","0.84867262840271","","",""
"4631","","","","0.8848839402198792","0.8848839402198792","0.8848839402198792"
"4632","0.9196494221687317","0.9196494221687317","0.9196494221687317","","",""
"4641","","","","0.909138560295105","0.909138560295105","0.909138560295105"
"4642","0.9012998342514038","0.9012998342514038","0.9012998342514038","","",""
"4651","","","","0.8911334872245789","0.8911334872245789","0.8911334872245789"
"4652","0.9311875700950623","0.9311875700950623","0.9311875700950623","","",""
"4660","","","","0.9102672338485718","0.9102672338485718","0.9102672338485718"
"4661","0.9306702017784119","0.9306702017784119","0.9306702017784119","","",""
"4670","","","","0.9056739211082458","0.9056739211082458","0.9056739211082458"
"4671","0.9188901782035828","0.9188901782035828","0.9188901782035828","","",""
"4680","","","","0.8939048647880554","0.8939048647880554","0.8939048647880554"
"4681","0.903644859790802","0.903644859790802","0.903644859790802","","",""
"4690","","","","0.9104607701301575","0.9104607701301575","0.9104607701301575"
"4691","0.9248414039611816","0.9248414039611816","0.9248414039611816","","",""
"4700","","","","0.8703815937042236","0.8703815937042236","0.8703815937042236"
"4701","0.9256588220596313","0.9256588220596313","0.9256588220596313","","",""
"4710","","","","0.9175609946250916","0.9175609946250916","0.9175609946250916"
"4711","0.8986915946006775","0.8986915946006775","0.8986915946006775","","",""
"4720","","","","0.8874847888946533","0.8874847888946533","0.8874847888946533"
"4721","0.8675885200500488","0.8675885200500488","0.8675885200500488","","",""
"4730","","","","0.9186865091323853","0.9186865091323853","0.9186865091323853"
"4731","0.9250189661979675","0.9250189661979675","0.9250189661979675","","",""
"4740","","","","0.8754832744598389","0.8754832744598389","0.8754832744598389"
"4741","0.9285639524459839","0.9285639524459839","0.9285639524459839","","",""
"4750","","","","0.8835130333900452","0.8835130333900452","0.8835130333900452"
"4751","0.9255180358886719","0.9255180358886719","0.9255180358886719","","",""
"4759","","","","0.9278013110160828","0.9278013110160828","0.9278013110160828"
"4760","0.9056897759437561","0.9056897759437561","0.9056897759437561","","",""
"4769","","","","0.9051254987716675","0.9051254987716675","0.9051254987716675"
"4770","0.8941853642463684","0.8941853642463684","0.8941853642463684","","",""
"4779","","","","0.9000082015991211","0.9000082015991211","0.9000082015991211"
"4780","0.9274557828903198","0.9274557828903198","0.9274557828903198","","",""
"4789","","","","0.8966427445411682","0.8966427445411682","0.8966427445411682"
"4790","0.9113103747367859","0.9113103747367859","0.9113103747367859","","",""
"4799","","","","0.9169151186943054","0.9169151186943054","0.9169151186943054"
"4800","0.9077317118644714","0.9077317118644714","0.9077317118644714","","",""
"4809","","","","0.8893594145774841","0.8893594145774841","0.8893594145774841"
"4810","0.9151309132575989","0.9151309132575989","0.9151309132575989","","",""
"4819","","","","0.9196768403053284","0.9196768403053284","0.9196768403053284"
"4820","0.7928861379623413","0.7928861379623413","0.7928861379623413","","",""
"4829","","","","0.8956750631332397","0.8956750631332397","0.8956750631332397"
"4830","0.8410744667053223","0.8410744667053223","0.8410744667053223","","",""
"4839","","","","0.9037296772003174","0.9037296772003174","0.9037296772003174"
"4840","0.8875483274459839","0.8875483274459839","0.8875483274459839","","",""
"4849","","","","0.8945881128311157","0.8945881128311157","0.8945881128311157"
"4850","0.9255883693695068","0.9255883693695068","0.9255883693695068","","",""
"4858","","","","0.9179383516311646","0.9179383516311646","0.9179383516311646"
"4859","0.9244526624679565","0.9244526624679565","0.9244526624679565","","",""
"4868","","","","0.9095767140388489","0.9095767140388489","0.9095767140388489"
"4869","0.9028733372688293","0.9028733372688293","0.9028733372688293","","",""
"4878","","","","0.9094155430793762","0.9094155430793762","0.9094155430793762"
"4879","0.7368209958076477","0.7368209958076477","0.7368209958076477","","",""
"4888","","","","0.8935126066207886","0.8935126066207886","0.8935126066207886"
"4889","0.8893208503723145","0.8893208503723145","0.8893208503723145","","",""
"4898","","","","0.9079898595809937","0.9079898595809937","0.9079898595809937"
"4899","0.7541114091873169","0.7541114091873169","0.7541114091873169","","",""
"4908","","","","0.9146281480789185","0.9146281480789185","0.9146281480789185"
"4909","0.9075081944465637","0.9075081944465637","0.9075081944465637","","",""
"4918","","","","0.9270756244659424","0.9270756244659424","0.9270756244659424"
"4919","0.925808846950531","0.925808846950531","0.925808846950531","","",""
"4928","","","","0.9177074432373047","0.9177074432373047","0.9177074432373047"
"4929","0.9022274017333984","0.9022274017333984","0.9022274017333984","","",""
"4938","","","","0.901150107383728","0.901150107383728","0.901150107383728"
"4939","0.9184554815292358","0.9184554815292358","0.9184554815292358","","",""
"4948","","","","0.8957693576812744","0.8957693576812744","0.8957693576812744"
"4949","0.9259343147277832","0.9259343147277832","0.9259343147277832","","",""
"4957","","","","0.8959264755249023","0.8959264755249023","0.8959264755249023"
"4958","0.9196280241012573","0.9196280241012573","0.9196280241012573","","",""
"4967","","","","0.9052773118019104","0.9052773118019104","0.9052773118019104"
"4968","0.9094399213790894","0.9094399213790894","0.9094399213790894","","",""
"4977","","","","0.915365993976593","0.915365993976593","0.915365993976593"
"4978","0.9030876159667969","0.9030876159667969","0.9030876159667969","","",""
"4987","","","","0.9123587012290955","0.9123587012290955","0.9123587012290955"
"4988","0.8902239799499512","0.8902239799499512","0.8902239799499512","","",""
"4997","","","","0.8997700214385986","0.8997700214385986","0.8997700214385986"
"4998","0.9014956951141357","0.9014956951141357","0.9014956951141357","","",""
"5007","","","","0.8725275993347168","0.8725275993347168","0.8725275993347168"
"5008","0.8190542459487915","0.8190542459487915","0.8190542459487915","","",""
"5017","","","","0.9189431071281433","0.9189431071281433","0.9189431071281433"
"5018","0.8996068835258484","0.8996068835258484","0.8996068835258484","","",""
"5027","","","","0.9107354879379272","0.9107354879379272","0.9107354879379272"
"5028","0.9070734977722168","0.9070734977722168","0.9070734977722168","","",""
"5037","","","","0.8949711322784424","0.8949711322784424","0.8949711322784424"
"5038","0.9146533012390137","0.9146533012390137","0.9146533012390137","","",""
"5047","","","","0.8887489438056946","0.8887489438056946","0.8887489438056946"
"5048","0.8704661726951599","0.8704661726951599","0.8704661726951599","","",""
"5056","","","","0.9040432572364807","0.9040432572364807","0.9040432572364807"
"5057","0.911475658416748","0.911475658416748","0.911475658416748","","",""
"5066","","","","0.8863440155982971","0.8863440155982971","0.8863440155982971"
"5067","0.865405797958374","0.865405797958374","0.865405797958374","","",""
"5076","","","","0.903987467288971","0.903987467288971","0.903987467288971"
"5077","0.9234393835067749","0.9234393835067749","0.9234393835067749","","",""
"5086","","","","0.9168131351470947","0.9168131351470947","0.9168131351470947"
"5087","0.9143349528312683","0.9143349528312683","0.9143349528312683","","",""
"5096","","","","0.9113302826881409","0.9113302826881409","0.9113302826881409"
"5097","0.8833360075950623","0.8833360075950623","0.8833360075950623","","",""
"5106","","","","0.8448888063430786","0.8448888063430786","0.8448888063430786"
"5107","0.526070237159729","0.526070237159729","0.526070237159729","","",""
"5116","","","","0.8595231175422668","0.8595231175422668","0.8595231175422668"
"5117","0.9233260750770569","0.9233260750770569","0.9233260750770569","","",""
"5126","","","","0.9265013933181763","0.9265013933181763","0.9265013933181763"
"5127","0.9152686595916748","0.9152686595916748","0.9152686595916748","","",""
"5136","","","","0.9141839146614075","0.9141839146614075","0.9141839146614075"
"5137","0.9054204225540161","0.9054204225540161","0.9054204225540161","","",""
"5146","","","","0.9038936495780945","0.9038936495780945","0.9038936495780945"
"5147","0.9055826663970947","0.9055826663970947","0.9055826663970947","","",""
"5155","","","","0.8997628092765808","0.8997628092765808","0.8997628092765808"
"5156","0.7209082841873169","0.7209082841873169","0.7209082841873169","","",""
"5165","","","","0.9109717011451721","0.9109717011451721","0.9109717011451721"
"5166","0.9036478400230408","0.9036478400230408","0.9036478400230408","","",""
"5175","","","","0.9065923690795898","0.9065923690795898","0.9065923690795898"
"5176","0.9248934388160706","0.9248934388160706","0.9248934388160706","","",""
"5185","","","","0.9218124151229858","0.9218124151229858","0.9218124151229858"
"5186","0.8698539137840271","0.8698539137840271","0.8698539137840271","","",""
"5195","","","","0.9125074744224548","0.9125074744224548","0.9125074744224548"
"5196","0.9304742813110352","0.9304742813110352","0.9304742813110352","","",""
"5205","","","","0.890662670135498","0.890662670135498","0.890662670135498"
"5206","0.917671799659729","0.917671799659729","0.917671799659729","","",""
"5215","","","","0.912067174911499","0.912067174911499","0.912067174911499"
"5216","0.9170228242874146","0.9170228242874146","0.9170228242874146","","",""
"5225","","","","0.9179325103759766","0.9179325103759766","0.9179325103759766"
"5226","0.8338772058486938","0.8338772058486938","0.8338772058486938","","",""
"5235","","","","0.9228928685188293","0.9228928685188293","0.9228928685188293"
"5236","0.8226789236068726","0.8226789236068726","0.8226789236068726","","",""
"5245","","","","0.9117870330810547","0.9117870330810547","0.9117870330810547"
"5246","0.9101776480674744","0.9101776480674744","0.9101776480674744","","",""
"5254","","","","0.9323956370353699","0.9323956370353699","0.9323956370353699"
"5255","0.9244587421417236","0.9244587421417236","0.9244587421417236","","",""
"5264","","","","0.9201750755310059","0.9201750755310059","0.9201750755310059"
"5265","0.9286466836929321","0.9286466836929321","0.9286466836929321","","",""
"5274","","","","0.9021145105361938","0.9021145105361938","0.9021145105361938"
"5275","0.9125410318374634","0.9125410318374634","0.9125410318374634","","",""
"5284","","","","0.9153132438659668","0.9153132438659668","0.9153132438659668"
"5285","0.8608077168464661","0.8608077168464661","0.8608077168464661","","",""
"5294","","","","0.8899215459823608","0.8899215459823608","0.8899215459823608"
"5295","0.7640606760978699","0.7640606760978699","0.7640606760978699","","",""
"5304","","","","0.8852682709693909","0.8852682709693909","0.8852682709693909"
"5305","0.8613709807395935","0.8613709807395935","0.8613709807395935","","",""
"5314","","","","0.900325357913971","0.900325357913971","0.900325357913971"
"5315","0.8960312604904175","0.8960312604904175","0.8960312604904175","","",""
"5324","","","","0.9125351905822754","0.9125351905822754","0.9125351905822754"
"5325","0.9075878262519836","0.9075878262519836","0.9075878262519836","","",""
"5334","","","","0.9242010116577148","0.9242010116577148","0.9242010116577148"
"5335","0.9299140572547913","0.9299140572547913","0.9299140572547913","","",""
"5344","","","","0.8841610550880432","0.8841610550880432","0.8841610550880432"
"5345","0.9035744071006775","0.9035744071006775","0.9035744071006775","","",""
"5353","","","","0.934197723865509","0.934197723865509","0.934197723865509"
"5354","0.9248230457305908","0.9248230457305908","0.9248230457305908","","",""
"5363","","","","0.8831992745399475","0.8831992745399475","0.8831992745399475"
"5364","0.6965584754943848","0.6965584754943848","0.6965584754943848","","",""
"5373","","","","0.8692857027053833","0.8692857027053833","0.8692857027053833"
"5374","0.9050254821777344","0.9050254821777344","0.9050254821777344","","",""
"5383","","","","0.9229888916015625","0.9229888916015625","0.9229888916015625"
"5384","0.9077592492103577","0.9077592492103577","0.9077592492103577","","",""
"5393","","","","0.9074931144714355","0.9074931144714355","0.9074931144714355"
"5394","0.9221596717834473","0.9221596717834473","0.9221596717834473","","",""
"5403","","","","0.9365410208702087","0.9365410208702087","0.9365410208702087"
"5404","0.9185320138931274","0.9185320138931274","0.9185320138931274","","",""
"5413","","","","0.9376037120819092","0.9376037120819092","0.9376037120819092"
"5414","0.9292833805084229","0.9292833805084229","0.9292833805084229","","",""
"5423","","","","0.9269332885742188","0.9269332885742188","0.9269332885742188"
"5424","0.8316148519515991","0.8316148519515991","0.8316148519515991","","",""
"5433","","","","0.9074838161468506","0.9074838161468506","0.9074838161468506"
"5434","0.8508216142654419","0.8508216142654419","0.8508216142654419","","",""
"5443","","","","0.9356004595756531","0.9356004595756531","0.9356004595756531"
"5444","0.8600882887840271","0.8600882887840271","0.8600882887840271","","",""
"5452","","","","0.9306079745292664","0.9306079745292664","0.9306079745292664"
"5453","0.9262832999229431","0.9262832999229431","0.9262832999229431","","",""
"5462","","","","0.8934724926948547","0.8934724926948547","0.8934724926948547"
"5463","0.8926668763160706","0.8926668763160706","0.8926668763160706","","",""
"5472","","","","0.8815245628356934","0.8815245628356934","0.8815245628356934"
"5473","0.8456143736839294","0.8456143736839294","0.8456143736839294","","",""
"5482","","","","0.914236307144165","0.914236307144165","0.914236307144165"
"5483","0.9266353845596313","0.9266353845596313","0.9266353845596313","","",""
"5492","","","","0.9117587208747864","0.9117587208747864","0.9117587208747864"
"5493","0.9220097064971924","0.9220097064971924","0.9220097064971924","","",""
"5502","","","","0.9086959362030029","0.9086959362030029","0.9086959362030029"
"5503","0.9204269647598267","0.9204269647598267","0.9204269647598267","","",""
"5512","","","","0.9169345498085022","0.9169345498085022","0.9169345498085022"
"5513","0.9251077175140381","0.9251077175140381","0.9251077175140381","","",""
"5522","","","","0.9233525991439819","0.9233525991439819","0.9233525991439819"
"5523","0.9274619221687317","0.9274619221687317","0.9274619221687317","","",""
"5532","","","","0.9315987229347229","0.9315987229347229","0.9315987229347229"
"5533","0.9106705188751221","0.9106705188751221","0.9106705188751221","","",""
"5542","","","","0.9146641492843628","0.9146641492843628","0.9146641492843628"
"5543","0.8768582344055176","0.8768582344055176","0.8768582344055176","","",""
"5551","","","","0.9173346161842346","0.9173346161842346","0.9173346161842346"
"5552","0.9133461713790894","0.9133461713790894","0.9133461713790894","","",""
"5561","","","","0.9313536882400513","0.9313536882400513","0.9313536882400513"
"5562","0.9060816168785095","0.9060816168785095","0.9060816168785095","","",""
"5571","","","","0.8861430883407593","0.8861430883407593","0.8861430883407593"
"5572","0.9181034564971924","0.9181034564971924","0.9181034564971924","","",""
"5581","","","","0.9221864342689514","0.9221864342689514","0.9221864342689514"
"5582","0.900562047958374","0.900562047958374","0.900562047958374","","",""
"5591","","","","0.8883309960365295","0.8883309960365295","0.8883309960365295"
"5592","0.8548993468284607","0.8548993468284607","0.8548993468284607","","",""
"5601","","","","0.9158043265342712","0.9158043265342712","0.9158043265342712"
"5602","0.9255516529083252","0.9255516529083252","0.9255516529083252","","",""
"5611","","","","0.9243565797805786","0.9243565797805786","0.9243565797805786"
"5612","0.9222760200500488","0.9222760200500488","0.9222760200500488","","",""
"5621","","","","0.9233222603797913","0.9233222603797913","0.9233222603797913"
"5622","0.782964289188385","0.782964289188385","0.782964289188385","","",""
"5631","","","","0.9012486934661865","0.9012486934661865","0.9012486934661865"
"5632","0.9199188351631165","0.9199188351631165","0.9199188351631165","","",""
"5641","","","","0.9344660043716431","0.9344660043716431","0.9344660043716431"
"5642","0.9157523512840271","0.9157523512840271","0.9157523512840271","","",""
"5650","","","","0.8700340390205383","0.8700340390205383","0.8700340390205383"
"5651","0.9037091732025146","0.9037091732025146","0.9037091732025146","","",""
"5660","","","","0.90907883644104","0.90907883644104","0.90907883644104"
"5661","0.917558491230011","0.917558491230011","0.917558491230011","","",""
"5670","","","","0.9154192805290222","0.9154192805290222","0.9154192805290222"
"5671","0.9137288331985474","0.9137288331985474","0.9137288331985474","","",""
"5680","","","","0.9184645414352417","0.9184645414352417","0.9184645414352417"
"5681","0.9217341542243958","0.9217341542243958","0.9217341542243958","","",""
"5690","","","","0.9041083455085754","0.9041083455085754","0.9041083455085754"
"5691","0.7856093049049377","0.7856093049049377","0.7856093049049377","","",""
"5700","","","","0.9193191528320312","0.9193191528320312","0.9193191528320312"
"5701","0.8929393291473389","0.8929393291473389","0.8929393291473389","","",""
"5710","","","","0.9165641665458679","0.9165641665458679","0.9165641665458679"
"5711","0.8966190814971924","0.8966190814971924","0.8966190814971924","","",""
"5720","","","","0.9084334373474121","0.9084334373474121","0.9084334373474121"
"5721","0.9177207350730896","0.9177207350730896","0.9177207350730896","","",""
"5730","","","","0.8840168714523315","0.8840168714523315","0.8840168714523315"
"5731","0.8280332088470459","0.8280332088470459","0.8280332088470459","","",""
"5740","","","","0.9364678859710693","0.9364678859710693","0.9364678859710693"
"5741","0.9215995073318481","0.9215995073318481","0.9215995073318481","","",""
"5749","","","","0.909237802028656","0.909237802028656","0.909237802028656"
"5750","0.780656099319458","0.780656099319458","0.780656099319458","","",""
"5759","","","","0.904411792755127","0.904411792755127","0.904411792755127"
"5760","0.8332343101501465","0.8332343101501465","0.8332343101501465","","",""
"5769","","","","0.9408566355705261","0.9408566355705261","0.9408566355705261"
"5770","0.9193494319915771","0.9193494319915771","0.9193494319915771","","",""
"5779","","","","0.9366921782493591","0.9366921782493591","0.9366921782493591"
"5780","0.9192820191383362","0.9192820191383362","0.9192820191383362","","",""
"5789","","","","0.9320773482322693","0.9320773482322693","0.9320773482322693"
"5790","0.8583831787109375","0.8583831787109375","0.8583831787109375","","",""
"5799","","","","0.9362103343009949","0.9362103343009949","0.9362103343009949"
"5800","0.925055742263794","0.925055742263794","0.925055742263794","","",""
"5809","","","","0.9238279461860657","0.9238279461860657","0.9238279461860657"
"5810","0.7622759342193604","0.7622759342193604","0.7622759342193604","","",""
"5819","","","","0.8947865962982178","0.8947865962982178","0.8947865962982178"
"5820","0.9267547130584717","0.9267547130584717","0.9267547130584717","","",""
"5829","","","","0.936713695526123","0.936713695526123","0.936713695526123"
"5830","0.9259618520736694","0.9259618520736694","0.9259618520736694","","",""
"5839","","","","0.9345088005065918","0.9345088005065918","0.9345088005065918"
"5840","0.9160737991333008","0.9160737991333008","0.9160737991333008","","",""
"5848","","","","0.9492455124855042","0.9492455124855042","0.9492455124855042"
"5849","0.8925597667694092","0.8925597667694092","0.8925597667694092","","",""
"5858","","","","0.9071197509765625","0.9071197509765625","0.9071197509765625"
"5859","0.7139253616333008","0.7139253616333008","0.7139253616333008","","",""
"5868","","","","0.9068187475204468","0.9068187475204468","0.9068187475204468"
"5869","0.7652392983436584","0.7652392983436584","0.7652392983436584","","",""
"5878","","","","0.9001827836036682","0.9001827836036682","0.9001827836036682"
"5879","0.8616036176681519","0.8616036176681519","0.8616036176681519","","",""
"5888","","","","0.916205883026123","0.916205883026123","0.916205883026123"
"5889","0.9050683379173279","0.9050683379173279","0.9050683379173279","","",""
"5898","","","","0.9309576749801636","0.9309576749801636","0.9309576749801636"
"5899","0.9258486032485962","0.9258486032485962","0.9258486032485962","","",""
"5908","","","","0.9464011788368225","0.9464011788368225","0.9464011788368225"
"5909","0.9291946291923523","0.9291946291923523","0.9291946291923523","","",""
